0.0;0.0;0.0628;0.0;0.0|1.1178,0.2821;1.2665,0.1298
0.0;0.0;0.0;0.0;0.1257|2.2789,0.1165;2.2282,0.3626;2.0659,0.2906;2.0554,0.1731
0.0;0.0;0.0;0.1885;0.0|1.6164,0.1458;1.7854,0.1514;1.8624,0.2963;1.702,0.2541;1.5793,0.3495;1.8559,0.0699
0.0;0.0;0.0;0.1885;0.0|1.6388,0.1024;1.7766,0.4213;1.7552,0.1037;1.6448,0.2801;1.8369,0.2352;1.6138,0.4401
0.0;0.2513;0.0;0.0;0.0|0.7308,0.3533;0.5977,0.3572;0.6133,0.2246;0.9285,0.1153;0.9397,0.4055;0.6006,0.1006;0.8387,0.1614;0.8498,0.3242
0.0;0.1571;0.0;0.0;0.0|0.7332,0.3445;0.561,0.211;0.8303,0.1657;0.5709,0.4279;0.8537,0.329
0.0;0.1571;0.0;0.0;0.0|0.7932,0.3447;0.9256,0.4129;0.5548,0.2114;0.7562,0.088;0.9212,0.2443
0.1571;0.0;0.0;0.0;0.0|0.1331,0.1143;0.2004,0.361;0.3786,0.138;0.3953,0.4282;0.251,0.1932
0.0;0.0;0.0;0.0314;0.0|1.6191,0.2363
0.0;0.0;0.0;0.0;0.2199|2.3177,0.2901;2.3682,0.4282;2.2239,0.0735;2.1707,0.168;2.0663,0.4379;2.1522,0.3482;2.0689,0.1666
0.0;0.0;0.0628;0.0;0.0|1.4245,0.1387;1.2414,0.3922
0.0;0.0;0.0;0.2199;0.0|1.7987,0.3875;1.9084,0.352;1.5847,0.1091;1.9089,0.1456;1.7456,0.2906;1.6137,0.4082;1.6251,0.2222
0.0;0.3142;0.0;0.0;0.0|0.9215,0.2866;0.8834,0.1713;0.8159,0.4287;0.6989,0.1484;0.6901,0.3023;0.9456,0.0607;0.916,0.4287;0.5931,0.0995;0.7595,0.0592;0.6012,0.443
0.0;0.0;0.0;0.0;0.0314|2.3932,0.2263
0.0;0.0;0.0;0.0;0.2199|2.2879,0.084;2.4061,0.1496;2.3131,0.2442;2.3435,0.4024;2.1006,0.2614;2.1731,0.4334;2.2089,0.1664
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.2199;0.0;0.0|1.3652,0.0672;1.0529,0.3651;1.3136,0.3536;1.1614,0.4293;1.3976,0.2397;1.129,0.1437;1.2012,0.2932
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0942;0.0|1.7217,0.1046;1.7352,0.3099;1.8976,0.4325
0.1885;0.0;0.0;0.0;0.0|0.3087,0.367;0.1427,0.2306;0.2097,0.4254;0.4355,0.1388;0.3843,0.2684;0.312,0.1412
0.0;0.0;0.0;0.2513;0.0|1.6611,0.2642;1.9086,0.1792;1.7037,0.0762;1.5725,0.3938;1.8124,0.3265;1.7584,0.1723;1.5726,0.0967;1.8136,0.0877
0.1571;0.0;0.0;0.0;0.0|0.0884,0.3188;0.4263,0.2311;0.4034,0.3914;0.1793,0.0974;0.3864,0.0958
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.2199|2.0611,0.2226;2.3579,0.3621;2.2759,0.4314;2.1245,0.3182;2.2754,0.0967;2.1652,0.0511;2.3569,0.1892
0.0;0.0;0.1571;0.0;0.0|1.2126,0.4281;1.2767,0.217;1.1088,0.2908;1.1884,0.0955;1.3677,0.2936
0.0;0.0;0.0;0.0;0.2199|2.0776,0.4238;2.2773,0.067;2.1477,0.2484;2.3727,0.3129;2.4071,0.4104;2.2819,0.2242;2.1136,0.0932
0.0;0.0;0.0;0.2513;0.0|1.7342,0.2044;1.6811,0.0594;1.721,0.3857;1.6063,0.4088;1.9484,0.1259;1.8456,0.3616;1.9106,0.4466;1.8382,0.1612
0.0;0.0;0.0;0.1571;0.0|1.8817,0.2447;1.7761,0.07;1.6034,0.2698;1.6956,0.3721;1.7739,0.2871
0.0;0.0;0.0;0.0942;0.0|1.579,0.1253;1.7311,0.3172;1.6251,0.3624
0.0;0.0;0.0;0.1571;0.0|1.8166,0.4421;1.6815,0.2985;1.5746,0.384;1.9326,0.3715;1.5718,0.2573
0.2199;0.0;0.0;0.0;0.0|0.3492,0.1821;0.1067,0.425;0.0684,0.1123;0.1725,0.2221;0.3627,0.2896;0.2842,0.3924;0.2555,0.1426
0.0;0.0;0.1885;0.0;0.0|1.3667,0.1034;1.1155,0.115;1.1799,0.2848;1.3437,0.3579;1.2256,0.1879;1.0657,0.2481
0.0;0.1885;0.0;0.0;0.0|0.7869,0.257;0.5804,0.3189;0.743,0.1055;0.6172,0.0533;0.9321,0.1197;0.7552,0.375
0.0;0.0;0.0;0.0942;0.0|1.7413,0.3401;1.8419,0.3233;1.6239,0.4072
0.2827;0.0;0.0;0.0;0.0|0.4091,0.2086;0.2966,0.1327;0.4029,0.4243;0.3761,0.0619;0.1636,0.3758;0.2329,0.0552;0.2017,0.1982;0.3623,0.3107;0.0626,0.3653
0.0;0.1257;0.0;0.0;0.0|0.7171,0.2834;0.902,0.2068;0.8084,0.3593;0.6133,0.3246
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1571|2.4206,0.0653;2.0879,0.4323;2.3803,0.3814;2.2047,0.273;2.2897,0.1674
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.2513;0.0|1.9497,0.2831;1.6504,0.0504;1.5753,0.3522;1.8379,0.4434;1.8212,0.1837;1.7101,0.3373;1.668,0.4328;1.83,0.3318
0.0314;0.0;0.0;0.0;0.0|0.0944,0.1321
0.1885;0.0;0.0;0.0;0.0|0.0639,0.391;0.2767,0.1977;0.3068,0.0843;0.4037,0.1749;0.3027,0.4124;0.1225,0.1041
0.1885;0.0;0.0;0.0;0.0|0.2693,0.3812;0.1314,0.1531;0.3,0.1679;0.4112,0.278;0.3942,0.0597;0.4418,0.152
0.0;0.0;0.0;0.0;0.0|
0.0;0.2513;0.0;0.0;0.0|0.8749,0.135;0.8894,0.2737;0.7865,0.2067;0.6277,0.4495;0.6342,0.2275;0.6826,0.3333;0.8262,0.4181;0.6814,0.1078
0.0942;0.0;0.0;0.0;0.0|0.3113,0.3781;0.0679,0.1857;0.1621,0.4273
0.0;0.0;0.1257;0.0;0.0|1.3684,0.3281;1.4316,0.0637;1.2201,0.0893;1.0674,0.355
0.0;0.1885;0.0;0.0;0.0|0.8167,0.2329;0.76,0.0802;0.5631,0.2367;0.7409,0.4364;0.5906,0.4416;0.7056,0.2065
0.0;0.0;0.0;0.0;0.1571|2.3506,0.4015;2.2328,0.3116;2.4161,0.2668;2.1089,0.1785;2.2043,0.1163
0.0;0.0;0.0;0.0;0.3142|2.3278,0.0609;2.3126,0.1956;2.2642,0.308;2.0835,0.1808;2.0634,0.4143;2.4466,0.156;2.365,0.4262;2.3962,0.3274;2.199,0.418;2.0636,0.307
0.0;0.0;0.0;0.0942;0.0|1.9289,0.443;1.6734,0.2527;1.818,0.108
0.0;0.2513;0.0;0.0;0.0|0.8826,0.1303;0.8464,0.2351;0.5709,0.2601;0.7502,0.4202;0.5668,0.1048;0.689,0.161;0.7484,0.0511;0.8802,0.4275
0.0;0.1885;0.0;0.0;0.0|0.8472,0.4319;0.7655,0.0885;0.7041,0.2367;0.6282,0.3733;0.8289,0.1949;0.8882,0.3
0.2199;0.0;0.0;0.0;0.0|0.3388,0.2228;0.1133,0.3398;0.1704,0.2517;0.4178,0.1442;0.2403,0.168;0.1782,0.4362;0.4011,0.3954
0.0;0.0;0.0;0.0;0.0628|2.3346,0.0746;2.2266,0.1754
0.0314;0.0;0.0;0.0;0.0|0.1509,0.391
0.2513;0.0;0.0;0.0;0.0|0.1908,0.2696;0.0605,0.0554;0.1755,0.4356;0.4493,0.2989;0.3973,0.4195;0.078,0.4102;0.1885,0.1688;0.4247,0.1689
0.1257;0.0;0.0;0.0;0.0|0.3601,0.3595;0.2161,0.1133;0.187,0.3135;0.3948,0.1546
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.1571;0.0|1.8534,0.0523;1.684,0.0601;1.8905,0.371;1.7669,0.363;1.5628,0.2507
0.0;0.0;0.0;0.2513;0.0|1.7115,0.3794;1.874,0.2344;1.781,0.169;1.9377,0.0738;1.6052,0.3841;1.7095,0.2527;1.8815,0.4491;1.5815,0.158
0.0;0.0;0.0;0.1257;0.0|1.6877,0.1964;1.8324,0.358;1.6881,0.387;1.9221,0.0862
0.0628;0.0;0.0;0.0;0.0|0.3603,0.0944;0.4474,0.1772
0.0;0.0;0.0;0.1571;0.0|1.6277,0.338;1.9402,0.2268;1.7404,0.4257;1.6661,0.1416;1.8936,0.4246
0.0;0.0;0.2513;0.0;0.0|1.0574,0.1446;1.3942,0.1877;1.4064,0.0884;1.2587,0.1017;1.1526,0.1804;1.3558,0.3355;1.2716,0.2489;1.0604,0.394
0.0;0.0;0.0;0.0;0.0|
0.0;0.2513;0.0;0.0;0.0|0.672,0.3616;0.764,0.4382;0.8899,0.3422;0.6362,0.1529;0.9058,0.1578;0.744,0.2271;0.5654,0.4342;0.7974,0.0784
0.0;0.0;0.0;0.0;0.0|
0.1885;0.0;0.0;0.0;0.0|0.2588,0.3048;0.1091,0.1554;0.3879,0.1974;0.2188,0.4124;0.2301,0.1825;0.0504,0.4044
0.0;0.0;0.0;0.1885;0.0|1.8757,0.2106;1.626,0.3428;1.7207,0.2868;1.6478,0.4422;1.924,0.1228;1.6461,0.1295
0.0;0.0;0.0;0.0;0.0|
0.0;0.1257;0.0;0.0;0.0|0.8871,0.2978;0.6026,0.3951;0.6906,0.2065;0.8101,0.1486
0.1257;0.0;0.0;0.0;0.0|0.2728,0.0674;0.2396,0.3722;0.1241,0.0864;0.3528,0.3428
0.0;0.0;0.0;0.0;0.0942|2.3568,0.3635;2.4418,0.2049;2.0699,0.2617
0.0;0.0;0.0;0.0;0.0|
0.0;0.2827;0.0;0.0;0.0|0.858,0.2866;0.8289,0.101;0.879,0.4134;0.6231,0.1751;0.5591,0.3877;0.7795,0.3922;0.7396,0.2578;0.7244,0.1305;0.676,0.4361
0.1885;0.0;0.0;0.0;0.0|0.0959,0.071;0.3817,0.0955;0.1922,0.2978;0.27,0.4269;0.0756,0.27;0.2087,0.1757
0.1257;0.0;0.0;0.0;0.0|0.368,0.4225;0.0547,0.1467;0.1214,0.2903;0.3687,0.1882
0.0;0.0;0.0;0.0;0.0628|2.3064,0.4158;2.1046,0.3003
0.0;0.2199;0.0;0.0;0.0|0.572,0.2934;0.944,0.0686;0.8476,0.1973;0.5935,0.0884;0.7527,0.4253;0.8908,0.37;0.652,0.4268
0.1571;0.0;0.0;0.0;0.0|0.3117,0.2557;0.4088,0.2101;0.1364,0.1021;0.352,0.3643;0.1295,0.4211
0.0;0.0;0.0;0.0;0.0628|2.2817,0.1088;2.4499,0.1885
0.0628;0.0;0.0;0.0;0.0|0.2962,0.3299;0.2849,0.173
0.0;0.0;0.0;0.0628;0.0|1.867,0.3043;1.8054,0.0898
0.0;0.0942;0.0;0.0;0.0|0.7624,0.2572;0.869,0.3011;0.8071,0.1048
0.0942;0.0;0.0;0.0;0.0|0.1702,0.3659;0.3398,0.347;0.288,0.12
0.0942;0.0;0.0;0.0;0.0|0.2134,0.4456;0.2163,0.1295;0.1174,0.2761
0.2513;0.0;0.0;0.0;0.0|0.3656,0.4145;0.1955,0.2885;0.1167,0.3838;0.2566,0.0576;0.2431,0.4374;0.1658,0.1038;0.0682,0.0592;0.1153,0.2157
0.0;0.0;0.0942;0.0;0.0|1.1748,0.1723;1.4467,0.1109;1.2285,0.2899
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1571|2.4158,0.34;2.3422,0.181;2.2961,0.0853;2.0871,0.3161;2.1984,0.3867
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1885|2.3142,0.058;2.2374,0.3646;2.4225,0.2025;2.148,0.2488;2.0556,0.3899;2.3581,0.29
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.2513;0.0;0.0|1.3804,0.2086;1.201,0.2286;1.3321,0.3461;1.0728,0.4307;1.3609,0.0716;1.1912,0.0779;1.1643,0.3505;1.0566,0.0569
0.0;0.0;0.0;0.1885;0.0|1.573,0.2035;1.8638,0.2132;1.9038,0.3219;1.6681,0.3773;1.6814,0.1189;1.7507,0.2737
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0628;0.0;0.0|1.4376,0.3947;1.1623,0.2254
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.2513|2.377,0.2534;2.129,0.2471;2.0557,0.0613;2.3276,0.0516;2.4486,0.1311;2.2625,0.3873;2.2035,0.0704;2.0796,0.3459
0.1885;0.0;0.0;0.0;0.0|0.3326,0.2656;0.3208,0.1576;0.4148,0.1965;0.0825,0.2879;0.2052,0.1991;0.0953,0.3933
0.0;0.1257;0.0;0.0;0.0|0.7822,0.0969;0.7607,0.4039;0.7366,0.2952;0.5729,0.1414
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0|
0.0;0.0942;0.0;0.0;0.0|0.7409,0.1412;0.8871,0.2476;0.6627,0.3139
0.0;0.1885;0.0;0.0;0.0|0.7098,0.1711;0.5548,0.0884;0.5509,0.2856;0.848,0.208;0.6787,0.4145;0.8724,0.3945
0.1885;0.0;0.0;0.0;0.0|0.2321,0.1181;0.0968,0.3655;0.0762,0.172;0.4448,0.2355;0.3209,0.4101;0.3573,0.3022
0.0;0.0;0.0;0.0;0.2199|2.358,0.437;2.2588,0.2582;2.2839,0.0656;2.2318,0.3661;2.0857,0.336;2.4365,0.2091;2.1252,0.1947
0.0;0.0;0.1885;0.0;0.0|1.0907,0.3376;1.2225,0.3015;1.2261,0.1077;1.3836,0.2661;1.2008,0.4464;1.4039,0.0785
0.0;0.0;0.0;0.1257;0.0|1.8546,0.2737;1.7094,0.3542;1.6561,0.2498;1.7316,0.126
0.0;0.0;0.2199;0.0;0.0|1.3033,0.2972;1.2476,0.1852;1.4332,0.1339;1.3139,0.09;1.1584,0.2682;1.0573,0.4339;1.1026,0.1193
0.1885;0.0;0.0;0.0;0.0|0.295,0.4383;0.1385,0.0842;0.2777,0.0569;0.3398,0.2091;0.2407,0.281;0.107,0.3006
0.0;0.0;0.0;0.0;0.1257|2.1297,0.1028;2.3684,0.1942;2.3433,0.3771;2.4183,0.3024
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.1571;0.0|1.6554,0.3928;1.8045,0.1234;1.786,0.2375;1.6667,0.2171;1.8936,0.4314
0.0;0.0;0.0314;0.0;0.0|1.3479,0.4334
0.1885;0.0;0.0;0.0;0.0|0.3201,0.312;0.3514,0.1005;0.1452,0.2241;0.165,0.3797;0.1697,0.119;0.2783,0.2141
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1257|2.1377,0.3003;2.351,0.391;2.279,0.2257;2.3438,0.0743
0.0;0.0;0.0;0.1257;0.0|1.6688,0.3149;1.681,0.0518;1.86,0.2917;1.8946,0.159
0.0;0.0;0.0;0.0;0.0942|2.1451,0.4461;2.3078,0.2575;2.3866,0.1428
0.0;0.0;0.0;0.0;0.2199|2.227,0.08;2.4187,0.2437;2.3599,0.098;2.2188,0.3278;2.1152,0.1598;2.0927,0.4371;2.1255,0.2677
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1885|2.1675,0.1263;2.4322,0.2658;2.0524,0.1395;2.422,0.1375;2.225,0.3115;2.0619,0.4239
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0314;0.0|1.7592,0.23
0.0;0.0;0.1571;0.0;0.0|1.3967,0.3522;1.1736,0.4256;1.4095,0.1064;1.0653,0.0689;1.3034,0.1432
0.0;0.1571;0.0;0.0;0.0|0.8838,0.0941;0.8065,0.2947;0.618,0.3102;0.9383,0.1841;0.6324,0.0842
0.0;0.0942;0.0;0.0;0.0|0.7162,0.0885;0.917,0.1407;0.7414,0.3998
0.0;0.1571;0.0;0.0;0.0|0.5635,0.4221;0.7921,0.2529;0.5619,0.0605;0.7623,0.4243;0.8984,0.4212
0.0;0.1885;0.0;0.0;0.0|0.8222,0.3348;0.5775,0.316;0.5854,0.4261;0.59,0.2091;0.6052,0.0522;0.9446,0.3424
0.0;0.0;0.0;0.0;0.1571|2.0527,0.3717;2.39,0.3583;2.376,0.0549;2.2256,0.2398;2.1673,0.3381
0.0;0.0;0.0;0.0;0.1257|2.2688,0.1371;2.076,0.3127;2.3166,0.4264;2.1735,0.2392
0.0;0.0;0.0;0.0;0.2199|2.1398,0.3463;2.1611,0.1475;2.083,0.2159;2.4073,0.375;2.3382,0.2169;2.1756,0.4417;2.2254,0.2299
0.0;0.1571;0.0;0.0;0.0|0.7641,0.3769;0.569,0.1903;0.7714,0.1063;0.9298,0.1459;0.9343,0.4467
0.0;0.0;0.2199;0.0;0.0|1.0783,0.4427;1.1694,0.0827;1.3609,0.0947;1.2599,0.2638;1.0541,0.0685;1.4388,0.2432;1.3462,0.3832
0.0;0.0;0.2513;0.0;0.0|1.3596,0.0912;1.0584,0.4428;1.3557,0.4099;1.3889,0.2166;1.1284,0.0932;1.1142,0.253;1.2228,0.3;1.4417,0.3255
0.0;0.0;0.0;0.1571;0.0|1.6428,0.1186;1.9115,0.2511;1.8417,0.1579;1.7901,0.2667;1.5633,0.0539
0.0;0.0;0.0;0.0;0.2199|2.1724,0.3857;2.1521,0.2065;2.0511,0.2194;2.066,0.0825;2.3831,0.0974;2.3499,0.3602;2.4499,0.2667
0.0;0.0;0.0;0.0;0.2199|2.0968,0.2139;2.2597,0.1404;2.1693,0.3514;2.2724,0.3883;2.4278,0.3921;2.4022,0.2169;2.1236,0.0574
0.0;0.1885;0.0;0.0;0.0|0.7273,0.2439;0.8932,0.1123;0.5559,0.2387;0.7142,0.3465;0.5949,0.0655;0.8456,0.4131
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.1885|2.3377,0.2076;2.1768,0.2599;2.1548,0.0539;2.4121,0.2751;2.3067,0.3125;2.1799,0.4337
0.1257;0.0;0.0;0.0;0.0|0.3649,0.3046;0.2781,0.0952;0.1736,0.1842;0.1646,0.0505
0.0;0.0;0.0;0.0;0.2199|2.2282,0.3946;2.3863,0.3644;2.1954,0.1159;2.0766,0.2459;2.0866,0.3806;2.4428,0.2515;2.3018,0.1083
0.0;0.0;0.0;0.0942;0.0|1.7048,0.2059;1.7245,0.0569;1.8704,0.1441
0.0;0.0;0.1885;0.0;0.0|1.4168,0.4419;1.381,0.2653;1.1439,0.3647;1.2659,0.2177;1.419,0.0666;1.2545,0.4439
0.0;0.2199;0.0;0.0;0.0|0.6015,0.1787;0.6927,0.1246;0.5999,0.3274;0.6955,0.358;0.8095,0.2481;0.8075,0.0855;0.8751,0.3908
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.1885;0.0;0.0|1.3133,0.2498;1.3549,0.1152;1.4362,0.0561;1.1183,0.4045;1.1928,0.1299;1.3408,0.401
0.0;0.0;0.0628;0.0;0.0|1.1563,0.2705;1.3233,0.1441
0.0;0.0;0.0;0.0;0.1885|2.4241,0.3377;2.2517,0.3857;2.3311,0.1761;2.161,0.2247;2.2692,0.2698;2.0911,0.0835
0.0;0.2199;0.0;0.0;0.0|0.6527,0.4187;0.7457,0.1964;0.9233,0.3248;0.8389,0.1415;0.5755,0.3012;0.5587,0.0904;0.7441,0.3747
0.0942;0.0;0.0;0.0;0.0|0.063,0.2401;0.339,0.3754;0.3763,0.2439
0.0;0.0;0.0628;0.0;0.0|1.2268,0.126;1.0944,0.3075
0.0;0.0;0.0;0.0;0.1257|2.425,0.3286;2.1599,0.2713;2.2121,0.1383;2.3935,0.4387
0.0;0.0;0.1885;0.0;0.0|1.1478,0.4465;1.3002,0.3575;1.0867,0.2528;1.3462,0.1308;1.4135,0.405;1.4062,0.2493
0.0;0.0;0.2199;0.0;0.0|1.3671,0.4029;1.3275,0.2291;1.3608,0.1316;1.4442,0.3241;1.1016,0.1789;1.243,0.3808;1.2234,0.269
0.0;0.0;0.0;0.0;0.0314|2.3069,0.4002
0.2513;0.0;0.0;0.0;0.0|0.2497,0.1059;0.2747,0.2513;0.355,0.0636;0.4485,0.2452;0.433,0.4162;0.2851,0.4072;0.1321,0.1464;0.0513,0.2769
0.0;0.0;0.1257;0.0;0.0|1.3252,0.0601;1.3233,0.4138;1.1501,0.0696;1.4185,0.2419
0.0;0.0;0.0;0.0;0.0314|2.4113,0.2772
0.0;0.0;0.0;0.1257;0.0|1.7125,0.2292;1.9114,0.1879;1.8204,0.1041;1.6804,0.4313
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0942|2.2813,0.3435;2.2127,0.0894;2.08,0.1078
0.0;0.0;0.0;0.1571;0.0|1.9314,0.2573;1.6632,0.1148;1.7193,0.1988;1.8062,0.4176;1.6338,0.2534
0.0;0.0;0.0;0.1571;0.0|1.6139,0.0997;1.6507,0.3503;1.8833,0.1354;1.7387,0.188;1.7798,0.092
0.0;0.0;0.0;0.1571;0.0|1.7154,0.4327;1.7711,0.1551;1.8423,0.3225;1.6595,0.1863;1.9203,0.0953
0.0;0.0;0.0;0.0942;0.0|1.9304,0.352;1.8068,0.4114;1.8716,0.2405
0.0314;0.0;0.0;0.0;0.0|0.0503,0.3704
0.0;0.0;0.0;0.2513;0.0|1.944,0.3355;1.6281,0.2073;1.7782,0.245;1.939,0.2124;1.7631,0.1083;1.5991,0.3045;1.5668,0.0512;1.8575,0.4096
0.0;0.0;0.0;0.0;0.0942|2.0698,0.0788;2.1766,0.3928;2.264,0.099
0.0;0.0;0.0;0.1885;0.0|1.9172,0.2058;1.8124,0.0947;1.8182,0.3307;1.5802,0.4203;1.5967,0.1686;1.694,0.0631
0.0;0.0;0.0628;0.0;0.0|1.2421,0.1873;1.39,0.3979
0.0;0.0;0.0;0.1885;0.0|1.7662,0.3444;1.8794,0.1159;1.9426,0.4096;1.5553,0.3761;1.6507,0.332;1.671,0.1514
0.0;0.0;0.0;0.1885;0.0|1.8051,0.0979;1.9313,0.3898;1.6337,0.1589;1.8455,0.2585;1.6796,0.2881;1.7791,0.4023
0.0;0.0;0.0;0.0;0.0942|2.3543,0.406;2.3907,0.2651;2.3559,0.0698
0.0;0.0;0.0;0.0;0.0|
0.1257;0.0;0.0;0.0;0.0|0.2853,0.3885;0.0803,0.4202;0.2847,0.2867;0.1506,0.2584
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.1885;0.0|1.7433,0.1784;1.8556,0.4275;1.6553,0.3976;1.9126,0.1411;1.5703,0.1002;1.9095,0.2441
0.0;0.0;0.2199;0.0;0.0|1.1192,0.25;1.3743,0.4374;1.2846,0.361;1.3222,0.072;1.1122,0.3998;1.0809,0.0591;1.1795,0.104
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.2513;0.0|1.9485,0.2593;1.6944,0.0925;1.5964,0.1656;1.5617,0.3992;1.6747,0.3624;1.6539,0.2527;1.8474,0.2048;1.9225,0.3802
0.0;0.0628;0.0;0.0;0.0|0.5589,0.199;0.7195,0.3619
0.0;0.0;0.0;0.0;0.1885|2.0556,0.1057;2.0917,0.2893;2.3145,0.2839;2.4141,0.0658;2.1046,0.4103;2.3193,0.1505
0.0;0.1885;0.0;0.0;0.0|0.7,0.3129;0.7795,0.0866;0.5561,0.3257;0.9036,0.2656;0.9197,0.4119;0.9113,0.16
0.0;0.1571;0.0;0.0;0.0|0.7352,0.4449;0.918,0.4284;0.786,0.1787;0.6538,0.2917;0.5904,0.1647
0.0;0.0;0.0;0.2199;0.0|1.692,0.3512;1.8018,0.1508;1.9147,0.4235;1.5891,0.3915;1.909,0.2355;1.5865,0.1222;1.562,0.2236
0.0;0.0;0.0;0.0;0.0942|2.1802,0.4395;2.1294,0.274;2.3294,0.4367
0.0;0.0;0.0;0.0;0.1571|2.1814,0.089;2.2714,0.1478;2.3414,0.4083;2.3808,0.2501;2.1927,0.3416
0.0;0.0;0.0;0.2199;0.0|1.5548,0.1502;1.9435,0.4315;1.8547,0.3504;1.6529,0.2081;1.7066,0.0751;1.7508,0.2326;1.8251,0.0644
0.0;0.0;0.0;0.2513;0.0|1.8829,0.1851;1.6746,0.4402;1.7842,0.2621;1.8041,0.3963;1.7175,0.1487;1.6485,0.3339;1.9036,0.2973;1.5839,0.1723
0.0;0.1885;0.0;0.0;0.0|0.5645,0.3554;0.6736,0.3212;0.5743,0.0663;0.6526,0.1628;0.8213,0.1312;0.8189,0.3684
0.0;0.0;0.0;0.0;0.0|
0.0;0.2513;0.0;0.0;0.0|0.5519,0.0751;0.5801,0.4324;0.8204,0.0679;0.6084,0.2692;0.8722,0.2335;0.9295,0.3281;0.551,0.1799;0.739,0.3528
0.0;0.0;0.0;0.0;0.0|
0.0;0.0;0.0;0.0;0.0|
0.0;0.0628;0.0;0.0;0.0|0.8443,0.106;0.5598,0.2699
0.1257;0.0;0.0;0.0;0.0|0.3596,0.3915;0.3501,0.1257;0.213,0.413;0.3491,0.2536
0.0;0.0;0.0;0.2199;0.0|1.7915,0.1268;1.8192,0.2412;1.6389,0.2642;1.916,0.0551;1.9213,0.3939;1.6775,0.4094;1.6802,0.1509
