0.0;0.1571;0.0;0.2513;0.2513|0.8826,0.4084;0.6279,0.2337;0.5625,0.0659;0.73,0.2236;0.67,0.3627;1.7821,0.3362;1.7553,0.2347;1.6007,0.4129;1.5884,0.1567;1.6527,0.264;1.6516,0.0536;1.8426,0.0638;1.9267,0.4189;2.22,0.3433;2.1776,0.4403;2.4493,0.2884;2.1181,0.2921;2.3371,0.1677;2.2782,0.4459;2.4488,0.4477;2.0928,0.1398
0.0;0.0;0.1885;0.1885;0.0|1.1908,0.1551;1.2847,0.4288;1.0779,0.067;1.3051,0.1702;1.4044,0.4243;1.055,0.3242;1.5865,0.0502;1.6678,0.2054;1.7867,0.1294;1.8616,0.2056;1.7498,0.2812;1.9317,0.3606
0.0;0.0;0.0942;0.0;0.1885|1.4147,0.4078;1.0749,0.3719;1.3215,0.2861;2.3383,0.0575;2.1411,0.285;2.1976,0.19;2.4193,0.3908;2.3719,0.1605;2.097,0.4081
0.0;0.0;0.0;0.1885;0.1257|1.9372,0.2908;1.8346,0.2461;1.8967,0.4155;1.6628,0.3063;1.7669,0.1309;1.5809,0.1268;2.3931,0.2465;2.4341,0.0961;2.187,0.3818;2.2328,0.1623
0.0;0.0;0.1885;0.0628;0.0628|1.2675,0.3125;1.1882,0.4116;1.088,0.0819;1.0598,0.3126;1.19,0.1247;1.3967,0.3662;1.817,0.2196;1.7526,0.0951;2.0913,0.2661;2.195,0.3387
0.0;0.0;0.2513;0.1257;0.0|1.4472,0.2703;1.1055,0.325;1.2432,0.2677;1.4159,0.0862;1.2822,0.4345;1.1884,0.0668;1.051,0.2187;1.2875,0.0502;1.762,0.2059;1.5618,0.1932;1.7901,0.3275;1.6871,0.3817
0.0;0.1571;0.1257;0.1257;0.0|0.7724,0.3912;0.8191,0.2859;0.8502,0.1228;0.6587,0.259;0.9343,0.3652;1.0993,0.2849;1.2207,0.2614;1.0542,0.1047;1.3597,0.2996;1.7297,0.2308;1.828,0.1083;1.5644,0.33;1.6056,0.1996
0.0;0.0;0.1885;0.0;0.2199|1.2388,0.1846;1.3385,0.3085;1.3816,0.058;1.4439,0.3397;1.2577,0.4459;1.0849,0.4203;2.4205,0.3631;2.159,0.09;2.2728,0.1113;2.2275,0.2955;2.1013,0.233;2.3833,0.171;2.2668,0.4306
0.0;0.0;0.0;0.1885;0.0|1.7379,0.1378;1.6186,0.4423;1.6274,0.3288;1.8386,0.1795;1.8827,0.3763;1.7534,0.2948
0.0;0.1571;0.0;0.0;0.0|0.602,0.0889;0.6123,0.3774;0.8757,0.3232;0.813,0.1694;0.673,0.2882
0.0;0.0;0.0;0.0;0.1885|2.3796,0.4073;2.0772,0.1803;2.1576,0.3231;2.2287,0.4373;2.3459,0.1488;2.4269,0.2132
0.0;0.1885;0.2199;0.1257;0.0|0.8246,0.3025;0.9336,0.3288;0.5921,0.2894;0.7984,0.4068;0.9286,0.1309;0.6893,0.16;1.4116,0.0695;1.3937,0.2726;1.2122,0.0613;1.4284,0.4211;1.1346,0.2312;1.0985,0.121;1.1887,0.347;1.6669,0.3628;1.7751,0.1143;1.8731,0.348;1.6633,0.1619
0.0;0.1885;0.0;0.0;0.0|0.6091,0.4282;0.9033,0.215;0.7265,0.2538;0.9133,0.3275;0.5648,0.1296;0.5747,0.3021
0.0;0.2827;0.0;0.0;0.1571|0.697,0.3901;0.9438,0.3359;0.6447,0.2267;0.5937,0.1284;0.5551,0.4427;0.7771,0.0617;0.8243,0.23;0.7357,0.2813;0.8562,0.4251;2.2518,0.3104;2.4243,0.1583;2.4192,0.3043;2.051,0.292;2.4064,0.4386
0.1257;0.0314;0.0;0.0;0.0942|0.2457,0.064;0.15,0.1169;0.4012,0.1121;0.403,0.3171;0.8606,0.3688;2.1634,0.0907;2.3952,0.1129;2.2977,0.2404
0.0;0.0;0.0;0.0;0.0314|2.1317,0.0938
0.1257;0.0;0.0;0.0628;0.0|0.1324,0.0571;0.2029,0.3087;0.0723,0.2481;0.4425,0.389;1.8234,0.2745;1.6496,0.232
0.0;0.1885;0.0;0.0;0.0|0.6962,0.3396;0.8587,0.3891;0.7393,0.0685;0.9479,0.057;0.57,0.3884;0.7344,0.2409
0.1257;0.0;0.1885;0.0;0.0|0.0827,0.0774;0.331,0.4147;0.1282,0.3085;0.2313,0.0796;1.4119,0.3551;1.0935,0.1595;1.22,0.4231;1.2361,0.3094;1.3722,0.1837;1.0635,0.2656
0.0;0.2199;0.0;0.1257;0.0|0.583,0.411;0.7028,0.3571;0.9124,0.4339;0.7181,0.09;0.9001,0.0753;0.8537,0.3043;0.6147,0.1876;1.7511,0.1561;1.6672,0.4429;1.5518,0.0942;1.9478,0.1785
0.0;0.0;0.0;0.0628;0.0314|1.7885,0.285;1.569,0.1838;2.2761,0.2907
0.0;0.0;0.1885;0.0;0.0|1.4141,0.2637;1.3007,0.3063;1.3972,0.1513;1.0753,0.2912;1.4161,0.3705;1.104,0.153
0.0;0.0;0.0;0.0;0.0|
0.1885;0.0;0.0;0.3142;0.0|0.2655,0.1523;0.4324,0.1739;0.1745,0.351;0.3653,0.2503;0.1308,0.2172;0.2907,0.434;1.657,0.2007;1.9496,0.3392;1.5817,0.4251;1.5613,0.2663;1.876,0.0644;1.5596,0.0809;1.7479,0.0577;1.773,0.3461;1.6712,0.3434;1.7829,0.4498
0.0;0.2513;0.0;0.1885;0.0|0.7069,0.2949;0.7423,0.1733;0.9154,0.1933;0.8677,0.4388;0.6095,0.3244;0.5648,0.0918;0.9297,0.3121;0.8246,0.0562;1.9469,0.1748;1.6957,0.1032;1.8091,0.3602;1.8248,0.0844;1.7102,0.3174;1.557,0.2249
0.0628;0.0;0.2199;0.0;0.0|0.2691,0.187;0.1962,0.2692;1.433,0.4023;1.1945,0.3456;1.2532,0.1065;1.4323,0.0997;1.1595,0.247;1.0766,0.1587;1.3234,0.349
0.0;0.0;0.0;0.0;0.0|
0.1257;0.0;0.1571;0.1257;0.0|0.1467,0.3458;0.3193,0.2698;0.3187,0.1212;0.4191,0.0639;1.4272,0.2473;1.1888,0.3235;1.4133,0.1024;1.208,0.1167;1.0541,0.352;1.6575,0.3387;1.8302,0.2131;1.699,0.1116;1.8485,0.091
0.0;0.0;0.0;0.0;0.0|
0.0;0.1257;0.1571;0.0;0.2513|0.9394,0.4006;0.7046,0.3983;0.6761,0.2867;0.9381,0.2057;1.2176,0.129;1.3435,0.3265;1.1663,0.4169;1.4468,0.1862;1.0807,0.1869;2.3876,0.223;2.1334,0.3437;2.0632,0.2013;2.2496,0.3881;2.3133,0.097;2.38,0.3804;2.2074,0.2501;2.1669,0.1213
0.0;0.0628;0.0;0.0;0.0|0.6433,0.0882;0.7688,0.1753
0.0628;0.0;0.0;0.0;0.0|0.4419,0.403;0.102,0.0968
0.0;0.0;0.0;0.0942;0.0|1.8972,0.0831;1.6457,0.3294;1.7494,0.3516
0.0;0.1257;0.0;0.0;0.0|0.7638,0.4296;0.8945,0.4243;0.6356,0.2892;0.9084,0.1404
0.1571;0.0;0.0;0.0;0.0|0.0751,0.2178;0.4063,0.374;0.2175,0.3108;0.2219,0.1202;0.3592,0.2832
0.0;0.0;0.0;0.1885;0.1885|1.7287,0.134;1.7864,0.2649;1.6247,0.4457;1.6312,0.2916;1.8693,0.0575;1.5845,0.1556;2.345,0.2819;2.2505,0.1797;2.3298,0.4146;2.1109,0.3391;2.1312,0.0549;2.4457,0.2912
0.1885;0.0;0.0;0.0;0.0|0.4049,0.3277;0.1066,0.0899;0.2509,0.2081;0.362,0.106;0.109,0.2675;0.1418,0.448
0.0;0.0;0.0;0.0;0.0628|2.2268,0.3631;2.2193,0.103
0.0;0.1885;0.0;0.0942;0.1571|0.6939,0.1531;0.6939,0.382;0.9365,0.0891;0.7781,0.0572;0.5799,0.4081;0.849,0.1912;1.7578,0.304;1.8749,0.2399;1.5607,0.0573;2.3487,0.0515;2.2893,0.1814;2.177,0.3818;2.1444,0.1316;2.0653,0.3014
0.2199;0.0628;0.0;0.0;0.0|0.2534,0.2666;0.3672,0.1728;0.2116,0.0911;0.3907,0.3655;0.0739,0.4079;0.2249,0.3959;0.4321,0.2669;0.7493,0.1856;0.6546,0.1065
0.2513;0.0314;0.0;0.0;0.0|0.3477,0.1471;0.073,0.0667;0.2957,0.3832;0.4005,0.3353;0.0604,0.3839;0.2533,0.2486;0.1575,0.1532;0.4424,0.4312;0.9491,0.1264
0.0;0.0628;0.0;0.0;0.0|0.6669,0.2335;0.6145,0.4238
0.2199;0.0;0.0;0.1571;0.2513|0.2959,0.2137;0.1269,0.1896;0.3023,0.1038;0.1894,0.0981;0.2977,0.4169;0.146,0.3701;0.4126,0.1023;1.7259,0.3208;1.6365,0.4184;1.919,0.3161;1.6443,0.1386;1.7582,0.4198;2.0637,0.3042;2.2711,0.0718;2.3353,0.3059;2.2688,0.1944;2.2874,0.4096;2.0597,0.1619;2.1691,0.2701;2.1399,0.0773
0.1571;0.0;0.1885;0.0314;0.1571|0.3891,0.1503;0.2628,0.2222;0.0572,0.1972;0.2808,0.0787;0.1479,0.2948;1.1693,0.3191;1.1565,0.2131;1.3671,0.3262;1.3383,0.1677;1.4218,0.2414;1.0912,0.4447;1.8341,0.0659;2.2102,0.0688;2.0667,0.2798;2.2335,0.3705;2.3662,0.2369;2.3143,0.0813
0.0;0.1885;0.0;0.0;0.0942|0.6841,0.364;0.898,0.131;0.6829,0.0696;0.8001,0.0829;0.6323,0.2387;0.5721,0.0523;2.2073,0.2561;2.2913,0.3568;2.3775,0.1238
0.0;0.0;0.0;0.0;0.0|
0.2199;0.0;0.0;0.2513;0.0628|0.3694,0.3664;0.0714,0.1173;0.1696,0.2641;0.361,0.2494;0.0832,0.4232;0.366,0.0701;0.442,0.1406;1.723,0.3045;1.905,0.0749;1.7603,0.4274;1.8769,0.4398;1.5774,0.2542;1.6379,0.1668;1.7795,0.0907;1.8961,0.2961;2.3521,0.1733;2.0785,0.3211
0.0;0.0;0.0;0.0;0.1885|2.2624,0.1612;2.0511,0.3311;2.1885,0.4075;2.4367,0.093;2.1139,0.0638;2.1616,0.2935
0.0;0.0;0.2199;0.0;0.0|1.2629,0.4443;1.1296,0.1175;1.0985,0.2817;1.2536,0.318;1.3582,0.2404;1.3596,0.1104;1.2037,0.2108
0.0;0.1885;0.0;0.0;0.2199|0.6992,0.0927;0.9184,0.0784;0.7971,0.36;0.6614,0.3797;0.9035,0.3723;0.5754,0.2932;2.153,0.2802;2.411,0.2603;2.3955,0.3611;2.1459,0.4018;2.1874,0.0554;2.3138,0.0882;2.4192,0.0945
0.0;0.0;0.0;0.2199;0.0|1.682,0.3995;1.9455,0.1729;1.5553,0.0514;1.5816,0.1481;1.8733,0.0897;1.9003,0.4413;1.597,0.3464
0.0;0.0;0.0;0.1257;0.1885|1.8387,0.3391;1.5736,0.2349;1.7506,0.12;1.5986,0.3785;2.2415,0.2833;2.329,0.154;2.2909,0.409;2.1988,0.0812;2.0577,0.3466;2.0549,0.1438
0.0;0.0;0.0;0.0;0.1257|2.2718,0.3185;2.2162,0.4379;2.0891,0.3506;2.0921,0.0641
0.0;0.0;0.0;0.1571;0.2513|1.5866,0.2738;1.7524,0.3353;1.5826,0.0652;1.9136,0.3177;1.8383,0.156;2.0739,0.0787;2.1077,0.4095;2.2733,0.3911;2.4041,0.399;2.413,0.1609;2.3707,0.272;2.1914,0.3179;2.2452,0.0965
0.0;0.2513;0.2199;0.0;0.0314|0.8739,0.1255;0.6496,0.366;0.9245,0.3764;0.6811,0.1354;0.6679,0.2542;0.5537,0.0741;0.7967,0.3831;0.8341,0.2634;1.0634,0.2606;1.2021,0.3556;1.4428,0.4101;1.3944,0.0766;1.0975,0.0638;1.2427,0.2275;1.3962,0.221;2.4347,0.0829
0.0;0.0;0.2199;0.0;0.0|1.2412,0.3984;1.3585,0.0904;1.4247,0.3403;1.0704,0.3999;1.1351,0.244;1.0964,0.1044;1.2337,0.1403
0.1885;0.0;0.2199;0.0;0.2199|0.0574,0.2182;0.4488,0.2191;0.1095,0.0863;0.2749,0.4218;0.2706,0.1528;0.418,0.0945;1.2594,0.1945;1.1728,0.3009;1.404,0.1524;1.3018,0.0821;1.1968,0.4071;1.06,0.2822;1.3593,0.4176;2.1764,0.1358;2.349,0.3672;2.0799,0.2423;2.3705,0.1426;2.3871,0.2589;2.1915,0.2921;2.437,0.0644
0.1257;0.0314;0.0314;0.0;0.1885|0.2926,0.2018;0.0835,0.1943;0.1562,0.3284;0.4355,0.1267;0.7317,0.4392;1.4299,0.4287;2.3745,0.3623;2.0934,0.1171;2.2453,0.1762;2.3179,0.0981;2.1403,0.4396;2.4395,0.1036
0.0;0.0;0.0;0.0;0.2199|2.4372,0.215;2.3278,0.3832;2.1806,0.3152;2.3244,0.0556;2.2612,0.1388;2.2756,0.2476;2.051,0.3924
0.0;0.0;0.0;0.1571;0.2199|1.5555,0.2802;1.7593,0.1708;1.7612,0.2984;1.8321,0.3879;1.6316,0.0815;2.3056,0.3246;2.1311,0.0627;2.0855,0.3589;2.3067,0.1861;2.0775,0.2157;2.3465,0.4262;2.4481,0.4007
0.0314;0.1885;0.2827;0.0;0.1885|0.4387,0.092;0.8853,0.3082;0.7163,0.1087;0.6218,0.4289;0.8929,0.1573;0.6196,0.0687;0.6905,0.2919;1.4329,0.3678;1.2688,0.1328;1.154,0.103;1.1851,0.3646;1.3879,0.1131;1.3554,0.2125;1.3188,0.3308;1.2709,0.4189;1.0958,0.2235;2.2319,0.1146;2.0658,0.0987;2.1388,0.4359;2.2427,0.2407;2.1265,0.3309;2.3292,0.1582
0.0;0.0;0.2199;0.0;0.1571|1.433,0.1842;1.0829,0.4409;1.1338,0.3345;1.3915,0.3244;1.3218,0.2108;1.241,0.1493;1.1231,0.1556;2.4247,0.3694;2.2294,0.2331;2.3412,0.0556;2.2027,0.3354;2.0746,0.0987
0.1571;0.0;0.0;0.1885;0.0942|0.3549,0.1964;0.4333,0.4029;0.3633,0.311;0.1791,0.4375;0.4164,0.0588;1.8947,0.2185;1.7315,0.1642;1.7684,0.3787;1.9111,0.3458;1.6528,0.2649;1.6696,0.0546;2.1817,0.3071;2.448,0.301;2.3514,0.153
0.0;0.1571;0.0;0.0;0.1571|0.9187,0.4075;0.5758,0.2941;0.8624,0.3116;0.7312,0.4237;0.6687,0.1988;2.436,0.1648;2.1752,0.1825;2.2586,0.1266;2.0916,0.4244;2.2967,0.3508
0.0;0.0;0.1257;0.1257;0.0|1.0573,0.0746;1.1661,0.3312;1.422,0.1674;1.3658,0.4281;1.7269,0.1519;1.9457,0.202;1.5625,0.3289;1.881,0.2901
0.0;0.1257;0.0;0.1571;0.2513|0.5658,0.2877;0.8619,0.1199;0.6906,0.1999;0.9436,0.3857;1.7429,0.3558;1.6543,0.2265;1.8669,0.307;1.7841,0.1238;1.6183,0.1245;2.3781,0.4215;2.4382,0.2299;2.2394,0.2912;2.3716,0.1504;2.0661,0.355;2.3458,0.2748;2.255,0.1838;2.2561,0.4137
0.1885;0.0;0.0;0.0;0.0|0.1454,0.0558;0.4067,0.4334;0.1537,0.2972;0.4369,0.2752;0.1404,0.3977;0.3834,0.1837
0.1257;0.0;0.0;0.1257;0.0|0.2253,0.0666;0.2382,0.2028;0.2737,0.3301;0.1567,0.3242;1.663,0.2585;1.7573,0.4269;1.6367,0.3721;1.674,0.1576
0.0;0.0;0.0;0.0;0.2513|2.08,0.2521;2.3536,0.4336;2.3819,0.2487;2.1389,0.097;2.0957,0.4078;2.299,0.1066;2.2648,0.3464;2.441,0.1487
0.2513;0.0;0.0;0.0;0.0|0.1658,0.1194;0.3368,0.0536;0.2287,0.2077;0.2708,0.3505;0.4371,0.2562;0.3552,0.1634;0.1096,0.4194;0.4189,0.3835
0.0;0.0;0.2199;0.0;0.0|1.4437,0.3769;1.4162,0.2041;1.1673,0.0962;1.137,0.3596;1.3367,0.4404;1.2195,0.22;1.3038,0.1161
0.0;0.0;0.1257;0.0;0.0|1.1693,0.4219;1.3856,0.3099;1.1127,0.2904;1.279,0.1491
0.0;0.0;0.0;0.0;0.1257|2.2242,0.4397;2.4042,0.1782;2.0711,0.1708;2.1612,0.1128
0.0;0.0628;0.0;0.0;0.0|0.8593,0.4189;0.5765,0.1403
0.0;0.0628;0.0;0.0;0.2199|0.7951,0.1022;0.5591,0.2959;2.4207,0.3657;2.1647,0.2867;2.2051,0.1905;2.2885,0.3565;2.077,0.4182;2.1755,0.0771;2.3779,0.2426
0.0;0.0;0.0;0.0;0.0|
0.2513;0.0;0.1885;0.0;0.0|0.2757,0.2926;0.0516,0.2568;0.0896,0.15;0.414,0.3208;0.0529,0.4039;0.4401,0.1146;0.3955,0.4303;0.2171,0.1235;1.4129,0.2189;1.2887,0.2403;1.2802,0.0667;1.0842,0.0938;1.3278,0.4125;1.0579,0.2691
0.1571;0.0628;0.0;0.0628;0.2513|0.2168,0.2389;0.1982,0.1043;0.4474,0.3313;0.1166,0.2034;0.0805,0.4218;0.6529,0.1538;0.7082,0.4284;1.6186,0.2572;1.5847,0.3668;2.2547,0.1083;2.0923,0.2554;2.4029,0.4296;2.0768,0.1078;2.2483,0.3873;2.3614,0.1047;2.0836,0.3918;2.2405,0.2777
0.0;0.0;0.0314;0.0;0.0942|1.1322,0.0922;2.3974,0.158;2.2584,0.3491;2.0585,0.0915
0.1571;0.0;0.0;0.2199;0.0|0.1863,0.2282;0.1515,0.4188;0.3804,0.0801;0.1126,0.1072;0.3333,0.2979;1.6478,0.3806;1.8119,0.4015;1.554,0.3225;1.9365,0.4111;1.7885,0.152;1.669,0.2255;1.8699,0.2768
0.0;0.0;0.1885;0.2199;0.0|1.3731,0.1475;1.4227,0.2374;1.4292,0.3674;1.1048,0.4072;1.2481,0.3048;1.1593,0.086;1.7441,0.1027;1.9438,0.3747;1.7855,0.375;1.8925,0.1867;1.6246,0.1132;1.6882,0.2566;1.6731,0.3753
0.1257;0.0;0.0;0.0;0.0|0.1351,0.2681;0.2897,0.1512;0.1581,0.441;0.4407,0.2028
0.0;0.1885;0.0;0.0;0.0|0.8811,0.1534;0.5896,0.3126;0.9403,0.4479;0.7779,0.3319;0.8837,0.2764;0.5925,0.4304
0.0;0.0;0.0;0.0;0.0|
0.0942;0.1885;0.1571;0.0;0.0942|0.3357,0.3452;0.0683,0.1659;0.2795,0.2043;0.8822,0.2069;0.618,0.2538;0.747,0.1335;0.866,0.343;0.7564,0.3588;0.8804,0.0998;1.4478,0.4487;1.3062,0.394;1.2054,0.0616;1.2686,0.2081;1.1523,0.3122;2.1532,0.2594;2.4486,0.3718;2.3096,0.3067
0.1885;0.1885;0.0;0.0;0.0|0.3545,0.2293;0.4222,0.0642;0.1736,0.2458;0.166,0.4447;0.2744,0.4255;0.2955,0.1138;0.6066,0.4169;0.9311,0.0848;0.8655,0.1897;0.6953,0.234;0.9236,0.3295;0.807,0.3377
0.0;0.1257;0.0314;0.1571;0.1571|0.7782,0.3289;0.7823,0.2038;0.6417,0.4367;0.9066,0.3992;1.1695,0.2516;1.5658,0.3626;1.7417,0.1732;1.6053,0.1919;1.8922,0.3332;1.7719,0.4441;2.4215,0.373;2.11,0.1575;2.2877,0.2325;2.0949,0.3112;2.2323,0.4002
0.0;0.0;0.1885;0.0;0.0|1.2817,0.2226;1.1512,0.0562;1.4485,0.3661;1.2987,0.3847;1.3517,0.1131;1.176,0.198
0.2199;0.1571;0.2199;0.0;0.0|0.1051,0.2016;0.2145,0.4136;0.4467,0.2272;0.2471,0.1785;0.075,0.3627;0.3321,0.407;0.3107,0.2961;0.6713,0.429;0.9293,0.154;0.7059,0.2669;0.8187,0.278;0.5542,0.3306;1.233,0.3742;1.2471,0.2121;1.1242,0.1943;1.3386,0.3519;1.3022,0.0715;1.1771,0.0984;1.0799,0.4152
0.0;0.0;0.0;0.0;0.0314|2.2128,0.402
0.1885;0.2199;0.0;0.1257;0.1571|0.1525,0.3236;0.4147,0.4327;0.3984,0.2231;0.1285,0.0521;0.2288,0.0717;0.1526,0.1964;0.7382,0.0855;0.8439,0.1441;0.5939,0.419;0.5913,0.0954;0.869,0.386;0.5877,0.3059;0.7842,0.2593;1.765,0.0519;1.8899,0.1607;1.584,0.1484;1.8974,0.428;2.1791,0.1274;2.1487,0.4143;2.2943,0.2059;2.1242,0.248;2.3916,0.1766
0.1885;0.0;0.0;0.0;0.0942|0.1066,0.1726;0.3647,0.3514;0.3669,0.1988;0.1974,0.0595;0.3313,0.0502;0.0976,0.4042;2.2523,0.2042;2.2348,0.0519;2.3823,0.2006
0.0942;0.0;0.0;0.0;0.2199|0.283,0.1431;0.1471,0.3386;0.3852,0.0682;2.0574,0.1573;2.1786,0.2235;2.3825,0.2346;2.4189,0.37;2.1802,0.3633;2.2713,0.1015;2.4394,0.0821
0.0;0.1885;0.2199;0.0;0.2199|0.6009,0.4311;0.5949,0.2278;0.9439,0.2052;0.7746,0.3024;0.6447,0.0978;0.8633,0.1414;1.3596,0.2915;1.1974,0.3761;1.2711,0.4472;1.1452,0.2832;1.372,0.4347;1.3744,0.1357;1.255,0.2701;2.323,0.4091;2.0769,0.4472;2.2185,0.2825;2.1218,0.3399;2.445,0.4208;2.1971,0.0614;2.0978,0.1539
0.0;0.0;0.1885;0.0;0.0|1.4148,0.2534;1.2937,0.4407;1.2145,0.2967;1.4084,0.1134;1.1001,0.1415;1.1271,0.448
0.0;0.1571;0.0;0.0;0.0|0.9152,0.2348;0.691,0.4349;0.8694,0.3486;0.7789,0.2712;0.6013,0.3538
0.1257;0.1885;0.0;0.0;0.1885|0.1279,0.3661;0.3044,0.2011;0.3701,0.113;0.1037,0.1625;0.6815,0.3878;0.7291,0.0787;0.9298,0.1567;0.9376,0.3546;0.7251,0.2384;0.8153,0.1787;2.2928,0.0826;2.4242,0.1435;2.2622,0.3545;2.1741,0.256;2.4094,0.2712;2.2151,0.1592
0.0;0.0;0.0;0.0;0.0|
0.0;0.2513;0.0;0.0;0.0|0.6962,0.4296;0.7187,0.2696;0.8482,0.2687;0.602,0.374;0.853,0.3695;0.5988,0.1846;0.8099,0.0708;0.8952,0.1536
0.1571;0.1885;0.0314;0.0;0.1257|0.1925,0.1417;0.4492,0.26;0.1758,0.3229;0.3205,0.2613;0.3826,0.1656;0.6266,0.2267;0.6085,0.3286;0.8479,0.22;0.6975,0.4097;0.7445,0.1872;0.736,0.0755;1.3113,0.4281;2.2472,0.2234;2.2097,0.1121;2.3555,0.0673;2.3057,0.324
0.0;0.0;0.1257;0.0;0.0|1.2395,0.411;1.3744,0.1082;1.14,0.2334;1.1299,0.108
0.2513;0.1257;0.0;0.0;0.0|0.1582,0.1367;0.068,0.2341;0.3058,0.1282;0.0934,0.4001;0.2163,0.2516;0.4152,0.4246;0.3731,0.3325;0.4274,0.0523;0.78,0.4032;0.8589,0.3078;0.6826,0.2356;0.7729,0.1086
